Acme Widgets Ltd
Ledger Report: Mar:2022/23 to Jan:2024/25

	1000: Main Bank Account				GST	TC	Debit	Credit	Balance
1	CP	2024-08-04	100500	Herman Melville: Casual Wages	0.00		0.00	742.50	23,550.82 DB
1	CR	2024-08-08	172	Sales	0.00		8,393.06	0.00	31,943.88 DB
1	CP	2024-08-11	100501	Newton Mechanical: Repair WidgetMaker 3000	0.00		0.00	984.09	30,959.79 DB
1	CR	2024-08-11	173	Sales	0.00		5,572.80	0.00	36,532.59 DB
1	CP	2024-08-12	100502	Dymocks: Stationery	0.00		0.00	56.19	36,476.40 DB
1	CP	2024-08-17	100503	Newton Superette: Office Supplies	0.00		0.00	22.50	36,453.90 DB
1	CR	2024-08-18	175	Sales	0.00		6,687.36	0.00	43,141.26 DB
1	CP	2024-08-18	100504	Herman Melville: Casual Wages	0.00		0.00	742.50	42,398.76 DB
1	CP	2024-08-19	100505	Widget World: Advertising	0.00		0.00	3,742.82	38,655.94 DB
1	CP	2024-08-19	100508	Post Haste: Courier	0.00		0.00	79.31	38,576.63 DB
1	CP	2024-08-19	100509	Newton Transport: Deliveries	0.00		0.00	136.07	38,440.56 DB
1	CP	2024-08-19	100510	Telecom: Phone - Feb	0.00		0.00	518.46	37,922.10 DB
1	CP	2024-08-19	100512	Newton Standard: Advertising	0.00		0.00	5,625.00	32,297.10 DB
1	CP	2024-08-19	100513	Newton Council: Rates	0.00		0.00	843.75	31,453.35 DB
1	CP	2024-08-19	100514	Newton Office Services: Photocopy Hire	0.00		0.00	88.71	31,364.64 DB
1	CP	2024-08-19	100515	Newton Power & Light: Power	0.00		0.00	124.59	31,240.05 DB
1	CP	2024-08-19	100511	Radio Newton: Advertising	0.00		0.00	675.00	30,565.05 DB
1	CP	2024-08-19	100507	Newton Gazette: Advertising	0.00		0.00	10,763.01	19,802.04 DB
1	CP	2024-08-19	100506	Widget International Review: Advertising	0.00		0.00	16,144.52	3,657.52 DB
1	JN	2024-08-20	BK000007	Deposit	0.00		8,129.54	0.00	11,787.06 DB
1	CR	2024-08-22	176	Henry's Auto Repairs: Repairs	0.00		11,892.97	0.00	23,680.03 DB
1	CR	2024-08-25	177	Sales	0.00		7,289.22	0.00	30,969.25 DB
1	CR	2024-08-29	189	Bank: Interest	0.00		274.14	0.00	31,243.39 DB
1	CR	2024-08-29	190	Sales	0.00		4,757.19	0.00	36,000.58 DB
1	CR	2024-08-29	178	Bank: Interest	0.00		274.14	0.00	36,274.72 DB
1	CP	2024-08-29	100518	Bank: Bank Fees	0.00		0.00	22.78	36,251.94 DB
1	CP	2024-08-30	100519	Herman Melville: Casual Wages	0.00		0.00	742.50	35,509.44 DB
1	CR	2024-08-30	191	Sales	0.00		2,915.68	0.00	38,425.12 DB
1	CP	2024-08-30	EFT	Canon Photocopiers: AP, 116172	0.00		0.00	115.73	38,309.39 DB
1	CP	2024-08-30	EFT	Beetle Suppliers Limited: 11058	0.00		0.00	3,128.72	35,180.67 DB
1	CP	2024-08-30	EFT	Telecom Newton	0.00		0.00	169.05	35,011.62 DB
1	CP	2024-08-30	EFT	Newton Stationers: 1652	0.00		0.00	36.56	34,975.06 DB
1	CP	2024-08-30	EFT	Newton Power: 1308403	0.00		0.00	113.96	34,861.10 DB
1	CP	2024-08-30	EFT	Newton Herald: 382157, 394627	0.00		0.00	425.24	34,435.86 DB
1	CP	2024-08-30	EFT	Casbah Suppliers Int: 11056	0.00		0.00	2,121.75	32,314.11 DB
1	CP	2024-08-31	DD	Tax Department: GST to Jul 2010	0.00		0.00	1,509.41	30,804.70 DB
1	CP	2024-09-01	100516	Ralph Bigshot: Monthly Drawings	0.00		0.00	5,000.00	25,804.70 DB
1	CP	2024-09-01	AP	Newton Properties: Rent	0.00		0.00	4,500.00	21,304.70 DB
1	CP	2024-09-02	100520	Newton Superette: Office Supplies	0.00		0.00	23.91	21,280.79 DB
1	CP	2024-09-02	100602	Newton Superette: Office Supplies	0.00		0.00	23.91	21,256.88 DB
1	CR	2024-09-03	181	Widget Recycling: Repairs	0.00		5,708.62	0.00	26,965.50 DB
1	CR	2024-09-06	193	Sales	0.00		3,498.82	0.00	30,464.32 DB
1	CR	2024-09-10	183	Sales	0.00		5,822.80	0.00	36,287.12 DB
1	CP	2024-09-10	100604	Newton Stationers: Stationery	0.00		0.00	69.75	36,217.37 DB
1	CP	2024-09-10	100603	Newton Superette: Office Supplies	0.00		0.00	21.38	36,195.99 DB
1	CP	2024-09-10	100521	Newton Superette: Office Supplies	0.00		0.00	21.38	36,174.61 DB
1	CP	2024-09-10	100522	Newton Stationers: Stationery	0.00		0.00	69.75	36,104.86 DB
1	CP	2024-09-12	100605	Newton Computers: iMac/printer/zip	0.00		0.00	3,318.75	32,786.11 DB
1	CR	2024-09-13	184	Sales	0.00		3,568.79	0.00	36,354.90 DB
1	CP	2024-09-13	100524	Herman Melville: Casual Wages	0.00		0.00	337.50	36,017.40 DB
1	CP	2024-09-17	100617	Newton Power & Light: Power	0.00		0.00	169.83	35,847.57 DB
1	CP	2024-09-17	100616	Newton Office Services: Photocopy Hire	0.00		0.00	88.71	35,758.86 DB
1	CP	2024-09-17	100615	Newton Standard: Sub to Mar	0.00		0.00	50.62	35,708.24 DB
1	CP	2024-09-17	100614	Newton Standard: Advertising	0.00		0.00	5,625.00	30,083.24 DB
1	CP	2024-09-17	100612	Telecom: Phone - Mar	0.00		0.00	697.89	29,385.35 DB
1	CP	2024-09-17	100611	Newton Transport: Deliveries	0.00		0.00	237.02	29,148.33 DB
1	CP	2024-09-17	100610	Post Haste: Courier	0.00		0.00	51.58	29,096.75 DB
1	CP	2024-09-17	100534	Newton Office Services: Photocopy Hire	0.00		0.00	88.71	29,008.04 DB
1	CP	2024-09-17	100530	Telecom: Phone - Mar	0.00		0.00	697.89	28,310.15 DB
1	CP	2024-09-17	100533	Newton Standard: Sub to Mar	0.00		0.00	50.62	28,259.53 DB
1	CP	2024-09-17	100529	Newton Transport: Deliveries	0.00		0.00	237.02	28,022.51 DB
1	CP	2024-09-17	100535	Newton Power & Light: Power	0.00		0.00	169.83	27,852.68 DB
1	CP	2024-09-17	100527	Australasian Widget's Association: Annual Convention	0.00		0.00	1,119.38	26,733.30 DB
1	CR	2024-09-17	185	The Widget Man: Repairs	0.00		5,939.26	0.00	32,672.56 DB
1	CP	2024-09-17	100607	Widget World: Advertising	0.00		0.00	11,680.53	20,992.03 DB
1	CP	2024-09-17	100528	Post Haste: Courier	0.00		0.00	51.58	20,940.45 DB
1	CP	2024-09-19	100536	Newton Gazette: Advertising	0.00		0.00	14,040.38	6,900.07 DB
1	JN	2024-09-20	BK000008	Deposit	0.00		5,948.06	0.00	12,848.13 DB
1	CR	2024-09-20	197	Sales	0.00		3,640.17	0.00	16,488.30 DB
1	CR	2024-09-24	187	Sales	0.00		6,058.05	0.00	22,546.35 DB
1	CP	2024-09-25	100537	Newton Superette: Office Supplies	0.00		0.00	25.31	22,521.04 DB
1	CP	2024-09-25	100619	Newton Superette: Office Supplies	0.00		0.00	25.31	22,495.73 DB
1	CR	2024-09-27	199	Sales	0.00		3,712.97	0.00	26,208.70 DB
1	CP	2024-09-27	100540	Herman Melville: Casual Wages	0.00		0.00	427.50	25,781.20 DB
1	CP	2024-09-27	100539	Bank: Bank Fees	0.00		0.00	26.72	25,754.48 DB
1	CP	2024-09-27	100538	Dymocks: Stationery	0.00		0.00	87.75	25,666.73 DB
1	CP	2024-09-27	100620	Dymocks: Stationery	0.00		0.00	87.75	25,578.98 DB
1	CP	2024-09-27	100621	Bank: Bank Fees	0.00		0.00	26.72	25,552.26 DB
1	CP	2024-09-30	EFT	Newton Stationers: 1652	0.00		0.00	39.33	25,512.93 DB
1	CP	2024-09-30	EFT	Newton Herald: 407363	0.00		0.00	212.62	25,300.31 DB
1	CP	2024-09-30	EFT	Casbah Suppliers Int: 11084	0.00		0.00	880.31	24,420.00 DB
1	CR	2024-09-30	200	Sales	0.00		6,179.21	0.00	30,599.21 DB
1	CP	2024-09-30	EFT	Canon Photocopiers: AP, 128861	0.00		0.00	120.23	30,478.98 DB
1	CP	2024-09-30	EFT	Beetle Suppliers Limited: 11075	0.00		0.00	3,744.26	26,734.72 DB
1	CP	2024-09-30	EFT	Telecom Newton	0.00		0.00	149.91	26,584.81 DB
1	CP	2024-09-30	EFT	Newton Power: 1388824	0.00		0.00	118.46	26,466.35 DB
1	CP	2024-10-01	AP	Newton Properties: Rent	0.00		0.00	4,500.00	21,966.35 DB
1	CP	2024-10-01	100665	Ralph Bigshot: Monthly Drawings	0.00		0.00	5,000.00	16,966.35 DB
1	CR	2024-10-03	201	Sales	0.00		3,787.23	0.00	20,753.58 DB
1	CP	2024-10-05	100667	Newton Superette: Office Supplies	0.00		0.00	22.50	20,731.08 DB
1	CR	2024-10-07	202	Sales	0.00		6,302.79	0.00	27,033.87 DB
1	CR	2024-10-10	203	Charles Horse: Repairs	0.00		3,862.98	0.00	30,896.85 DB
1	CP	2024-10-10	100668	Herman Melville: Casual Wages	0.00		0.00	663.75	30,233.10 DB
1	CP	2024-10-12	100669	Newton Superette: Office Supplies	0.00		0.00	23.34	30,209.76 DB
1	CR	2024-10-14	204	Sales	0.00		6,428.85	0.00	36,638.61 DB
1	CP	2024-10-17	100676	Newton Office Services: Photocopy Hire	0.00		0.00	88.71	36,549.90 DB
1	CP	2024-10-17	100675	Newton Stationers: Stationery	0.00		0.00	14.34	36,535.56 DB
1	CP	2024-10-17	100674	Newton Council: Rates	0.00		0.00	843.75	35,691.81 DB
1	CP	2024-10-17	100673	Newton Standard: Advertising	0.00		0.00	2,700.00	32,991.81 DB
1	CP	2024-10-17	100672	Radio Newton: Advertising	0.00		0.00	675.00	32,316.81 DB
1	CP	2024-10-17	100671	Telecom: Phone - Apr	0.00		0.00	428.01	31,888.80 DB
1	CP	2024-10-17	100670	Newton Transport: Deliveries	0.00		0.00	124.02	31,764.78 DB
1	CP	2024-10-17	100681	Widget World: Advertising	0.00		0.00	1,699.82	30,064.96 DB
1	CP	2024-10-17	100679	Newton Gazette: Advertising	0.00		0.00	4,719.71	25,345.25 DB
1	CP	2024-10-17	100680	Widget International Review: Advertising	0.00		0.00	7,079.57	18,265.68 DB
1	CP	2024-10-17	100678	Post Haste: Courier	0.00		0.00	33.98	18,231.70 DB
1	CP	2024-10-17	100677	Newton Power & Light: Power	0.00		0.00	164.19	18,067.51 DB
1	JN	2024-10-20	BK000009	Deposit	0.00		3,995.10	0.00	22,062.61 DB
1	CR	2024-10-21	206	Sales	0.00		6,557.42	0.00	28,620.03 DB
1	CR	2024-10-24	207	Sales	0.00		4,019.05	0.00	32,639.08 DB
1	CP	2024-10-24	100682	Herman Melville: Casual Wages	0.00		0.00	517.50	32,121.58 DB
1	CP	2024-10-25	100683	Bank: Bank Fees	0.00		0.00	23.06	32,098.52 DB
1	CP	2024-10-25	100684	Newton Superette: Office Supplies	0.00		0.00	21.38	32,077.14 DB
1	CP	2024-10-31	EFT	Telecom Newton: ,	0.00		0.00	360.22	31,716.92 DB
1	CP	2024-10-31	EFT	Newton Stationers: 1652, 1652, 1652	0.00		0.00	104.09	31,612.83 DB
1	CP	2024-10-31	EFT	Newton Power: 1469606, 1469606	0.00		0.00	214.42	31,398.41 DB
1	CP	2024-10-31	DD	Tax Department: GST to Sep 2010	0.00		0.00	1,245.39	30,153.02 DB
1	CP	2024-10-31	EFT	Newton Herald: 432161, 444410, 456674	0.00		0.00	637.86	29,515.16 DB
1	CP	2024-10-31	EFT	Casbah Suppliers Int: 11108	0.00		0.00	1,062.57	28,452.59 DB
1	CP	2024-10-31	EFT	Canon Photocopiers: AP, AP, 141298, 141298	0.00		0.00	242.72	28,209.87 DB
1	CP	2024-10-31	EFT	Beetle Suppliers Limited: 11100	0.00		0.00	2,477.53	25,732.34 DB
1	CP	2024-11-01	100709	Ralph Bigshot: Monthly Drawings	0.00		0.00	5,000.00	20,732.34 DB
1	CP	2024-11-01	AP	Newton Properties: Rent	0.00		0.00	4,500.00	16,232.34 DB
1	CP	2024-11-01	100711	Newton Stationers: Stationery	0.00		0.00	37.69	16,194.65 DB
1	CR	2024-11-01	209	Sales	0.00		5,858.10	0.00	22,052.75 DB
1	CP	2024-11-04	100712	Herman Melville: Casual Wages	0.00		0.00	663.75	21,389.00 DB
1	CR	2024-11-04	210	Sales	0.00		5,153.72	0.00	26,542.72 DB
1	CP	2024-11-04	100713	Newton Superette: Office Supplies	0.00		0.00	23.91	26,518.81 DB
1	CP	2024-11-08	100714	Newton Stationers: Stationery	0.00		0.00	16.31	26,502.50 DB
1	CR	2024-11-08	211	Sales	0.00		7,029.72	0.00	33,532.22 DB
1	CR	2024-11-15	213	Sales	0.00		9,419.83	0.00	42,952.05 DB
1	CP	2024-11-17	100718	Newton Gazette: Advertising	0.00		0.00	8,491.28	34,460.77 DB
1	CP	2024-11-17	100723	Radio Newton: Advertising	0.00		0.00	675.00	33,785.77 DB
1	CP	2024-11-17	100724	Newton Standard: Advertising	0.00		0.00	4,050.00	29,735.77 DB
1	CP	2024-11-17	100725	Newton Superette: Office Supplies	0.00		0.00	21.38	29,714.39 DB
1	CP	2024-11-17	100726	Newton Office Services: Photocopy Hire	0.00		0.00	88.71	29,625.68 DB
1	CP	2024-11-17	100727	Newton Power & Light: Power	0.00		0.00	152.61	29,473.07 DB
1	CP	2024-11-17	100717	Widget International Review: Advertising	0.00		0.00	12,736.91	16,736.16 DB
1	CP	2024-11-17	100722	Telecom: Phone - Jan	0.00		0.00	482.34	16,253.82 DB
1	CP	2024-11-17	100716	Widget World: Advertising	0.00		0.00	3,109.77	13,144.05 DB
1	CP	2024-11-17	100715	Newton Insurance Brokers: Insurance	0.00		0.00	2,085.75	11,058.30 DB
1	CP	2024-11-17	100719	Newton Standard: Sub to Jan	0.00		0.00	50.62	11,007.68 DB
1	CP	2024-11-17	100720	Post Haste: Courier	0.00		0.00	40.28	10,967.40 DB
1	CP	2024-11-17	100721	Newton Transport: Deliveries	0.00		0.00	169.48	10,797.92 DB
1	CP	2024-11-18	100728	Herman Melville: Casual Wages	0.00		0.00	455.00	10,342.92 DB
1	CR	2024-11-18	214	Sales	0.00		4,535.27	0.00	14,878.19 DB
1	JN	2024-11-20	BK000010	Deposit	0.00		3,624.74	0.00	18,502.93 DB
1	CR	2024-11-22	215	The Widget Man: Repairs	0.00		8,477.84	0.00	26,980.77 DB
1	CP	2024-11-25	100730	Widget Machines: Widget Sprongle Beater	0.00		0.00	9,556.88	17,423.89 DB
1	CP	2024-11-25	100729	Bank: Bank Fees	0.00		0.00	76.78	17,347.11 DB
1	CR	2024-11-25	216	Sales	0.00		4,081.75	0.00	21,428.86 DB
1	CP	2024-11-25	100731	Dymocks: Photocopy Paper	0.00		0.00	56.81	21,372.05 DB
1	CR	2024-11-26	351	White Contractors: 2131	0.00		757.12	0.00	22,129.17 DB
1	CP	2024-11-30	EFT	Newton Herald: 468925, 481292	0.00		0.00	425.24	21,703.93 DB
1	CP	2024-11-30	EFT	Casbah Suppliers Int: 11123	0.00		0.00	1,440.01	20,263.92 DB
1	CP	2024-11-30	EFT	Canon Photocopiers: AP, 153527	0.00		0.00	119.11	20,144.81 DB
1	CP	2024-11-30	EFT	Beetle Suppliers Limited: 11112	0.00		0.00	3,768.93	16,375.88 DB
1	CP	2024-11-30	EFT	Telecom Newton	0.00		0.00	157.45	16,218.43 DB
1	CP	2024-11-30	EFT	Newton Power: 1549733	0.00		0.00	138.71	16,079.72 DB
1	CP	2024-11-30	EFT	Newton Stationers: 1652, 1652	0.00		0.00	57.88	16,021.84 DB
1	CP	2024-12-01	100732	Newton Stationers: Stationery	0.00		0.00	37.69	15,984.15 DB
1	CR	2024-12-01	224	Sales	0.00		5,858.10	0.00	21,842.25 DB
1	CP	2024-12-01	AP	Ralph Bigshot: Monthly Drawings	0.00		0.00	5,000.00	16,842.25 DB
1	CP	2024-12-01	AP	Newton Properties: Rent	0.00		0.00	4,500.00	12,342.25 DB
1	CR	2024-12-04	223	Sales	0.00		5,153.72	0.00	17,495.97 DB
1	CP	2024-12-04	100733	Herman Melville: Casual Wages	0.00		0.00	663.75	16,832.22 DB
1	CP	2024-12-04	100734	Newton Superette: Office Supplies	0.00		0.00	23.91	16,808.31 DB
1	CP	2024-12-08	100735	Newton Stationers: Stationery	0.00		0.00	16.31	16,792.00 DB
1	CR	2024-12-08	222	Sales	0.00		7,029.72	0.00	23,821.72 DB
1	CR	2024-12-15	220	Sales	0.00		9,419.83	0.00	33,241.55 DB
1	CP	2024-12-17	100738	Post Haste: Courier	0.00		0.00	40.28	33,201.27 DB
1	CP	2024-12-17	100739	Newton Transport: Deliveries	0.00		0.00	169.48	33,031.79 DB
1	CP	2024-12-17	100740	Telecom: Phone - Jan	0.00		0.00	482.34	32,549.45 DB
1	CP	2024-12-17	100741	Radio Newton: Advertising	0.00		0.00	675.00	31,874.45 DB
1	CP	2024-12-17	100742	Newton Standard: Advertising	0.00		0.00	4,050.00	27,824.45 DB
1	CP	2024-12-17	100743	Newton Superette: Office Supplies	0.00		0.00	21.38	27,803.07 DB
1	CP	2024-12-17	100744	Newton Office Services: Photocopy Hire	0.00		0.00	88.71	27,714.36 DB
1	CP	2024-12-17	100745	Newton Power & Light: Power	0.00		0.00	152.61	27,561.75 DB
1	CP	2024-12-17	100748	Widget World: Advertising	0.00		0.00	3,109.77	24,451.98 DB
1	CP	2024-12-17	100736	Newton Insurance Brokers: Insurance	0.00		0.00	2,085.75	22,366.23 DB
1	CP	2024-12-17	100737	Newton Standard: Sub to Jan	0.00		0.00	50.62	22,315.61 DB
1	CP	2024-12-17	100746	Newton Gazette: Advertising	0.00		0.00	8,491.28	13,824.33 DB
1	CP	2024-12-17	100747	Widget International Review: Advertising	0.00		0.00	12,736.91	1,087.42 DB
1	CR	2024-12-18	219	Sales	0.00		4,535.27	0.00	5,622.69 DB
1	CP	2024-12-18	100749	Herman Melville: Casual Wages	0.00		0.00	780.00	4,842.69 DB
1	CR	2024-12-22	218	The Widget Man: Repairs	0.00		9,745.00	0.00	14,587.69 DB
1	CP	2024-12-25	100750	Bank: Bank Fees	0.00		0.00	76.78	14,510.91 DB
1	CR	2024-12-25	217	Sales	0.00		4,081.75	0.00	18,592.66 DB
1	CP	2024-12-25	100751	Widget Machines: Widget Sprongle Beater	0.00		0.00	9,556.88	9,035.78 DB
1	CP	2024-12-25	100752	Dymocks: Photocopy Paper	0.00		0.00	56.81	8,978.97 DB

	1010: Unbanked				GST	TC	Debit	Credit	Balance
				Opening Balance					0.00 DB
1	CR	2024-02-20	225	White Contractors: 1888	0.00		288.62	0.00	288.62 DB
1	JN	2024-02-20	BK000001	Receipts	0.00		0.00	288.62	0.00 DB
1	JN	2024-03-20	BK000002	Receipts	0.00		0.00	5,651.53	5,651.53 CR
1	CR	2024-03-20	234	Spring Cleaners Ltd: 1908	0.00		384.19	0.00	5,267.34 CR
1	CR	2024-03-20	233	White Contractors: 1889	0.00		246.21	0.00	5,021.13 CR
1	CR	2024-03-20	232	Rose Tinted Optometrists: 1890	0.00		1,048.50	0.00	3,972.63 CR
1	CR	2024-03-20	231	Rose Tinted Optometrists: 1895	0.00		897.75	0.00	3,074.88 CR
1	CR	2024-03-20	230	White Contractors: 1899	0.00		486.56	0.00	2,588.32 CR
1	CR	2024-03-20	229	White Contractors: 1900	0.00		757.12	0.00	1,831.20 CR
1	CR	2024-03-20	228	Rose Tinted Optometrists: 1902	0.00		338.62	0.00	1,492.58 CR
1	CR	2024-03-20	227	Green's Garden Depot: 1903	0.00		307.40	0.00	1,185.18 CR
1	CR	2024-03-20	226	White Contractors: 1907	0.00		1,009.12	0.00	176.06 CR
1	CR	2024-03-20	235	White Contractors: 1909	0.00		176.06	0.00	0.00 DB
1	JN	2024-04-20	BK000003	Receipts	0.00		0.00	8,115.15	8,115.15 CR
1	CR	2024-04-20	250	Green's Garden Depot: 1914	0.00		773.10	0.00	7,342.05 CR
1	CR	2024-04-20	249	Spring Cleaners Ltd: 1925	0.00		495.68	0.00	6,846.37 CR
1	CR	2024-04-20	248	Rose Tinted Optometrists: 1917	0.00		401.23	0.00	6,445.14 CR
1	CR	2024-04-20	247	Green's Garden Depot: 1918	0.00		445.50	0.00	5,999.64 CR
1	CR	2024-04-20	246	White Contractors: 1919	0.00		344.93	0.00	5,654.71 CR
1	CR	2024-04-20	245	Spring Cleaners Ltd: 1921	0.00		189.00	0.00	5,465.71 CR
1	CR	2024-04-20	244	Summer Fashions: 1922	0.00		625.72	0.00	4,839.99 CR
1	CR	2024-04-20	243	Green's Garden Depot: 1923	0.00		459.00	0.00	4,380.99 CR
1	CR	2024-04-20	242	White Contractors: 1924	0.00		447.41	0.00	3,933.58 CR
1	CR	2024-04-20	241	White Contractors: 1916	0.00		372.49	0.00	3,561.09 CR
1	CR	2024-04-20	240	White Contractors: 1930	0.00		1,073.25	0.00	2,487.84 CR
1	CR	2024-04-20	239	Spring Cleaners Ltd: 1929	0.00		235.07	0.00	2,252.77 CR
1	CR	2024-04-20	238	Rose Tinted Optometrists: 1926	0.00		843.19	0.00	1,409.58 CR
1	CR	2024-04-20	236	Rose Tinted Optometrists: 1912	0.00		190.63	0.00	1,218.95 CR
1	CR	2024-04-20	237	The Winter Bakery: 1910	0.00		577.69	0.00	641.26 CR
1	CR	2024-04-20	251	Spring Cleaners Ltd: 1913	0.00		641.26	0.00	0.00 DB
1	JN	2024-05-20	BK000004	Receipts	0.00		0.00	8,219.59	8,219.59 CR
1	CR	2024-05-20	270	Brown Suppliers: 1949	0.00		1,108.68	0.00	7,110.91 CR
1	CR	2024-05-20	269	Rose Tinted Optometrists: 1948	0.00		290.25	0.00	6,820.66 CR
1	CR	2024-05-20	268	Spring Cleaners Ltd: 1947	0.00		765.00	0.00	6,055.66 CR
1	CR	2024-05-20	267	White Contractors: 1946	0.00		384.19	0.00	5,671.47 CR
1	CR	2024-05-20	266	Brown Suppliers: 1945	0.00		318.38	0.00	5,353.09 CR
1	CR	2024-05-20	265	The Winter Bakery: 1944	0.00		348.75	0.00	5,004.34 CR
1	CR	2024-05-20	264	Rose Tinted Optometrists: 1943	0.00		380.14	0.00	4,624.20 CR
1	CR	2024-05-20	263	Spring Cleaners Ltd: 1942	0.00		461.03	0.00	4,163.17 CR
1	CR	2024-05-20	262	White Contractors: 1941	0.00		386.38	0.00	3,776.79 CR
1	CR	2024-05-20	261	White Contractors: 1940	0.00		286.48	0.00	3,490.31 CR
1	CR	2024-05-20	260	Green's Garden Depot: 1939	0.00		241.48	0.00	3,248.83 CR
1	CR	2024-05-20	259	Spring Cleaners Ltd: 1938	0.00		199.07	0.00	3,049.76 CR
1	CR	2024-05-20	258	Summer Fashions: 1937	0.00		234.00	0.00	2,815.76 CR
1	CR	2024-05-20	257	Brown Suppliers: 1936	0.00		221.34	0.00	2,594.42 CR
1	CR	2024-05-20	256	Rose Tinted Optometrists: 1935	0.00		576.56	0.00	2,017.86 CR
1	CR	2024-05-20	255	Green's Garden Depot: 1934	0.00		380.25	0.00	1,637.61 CR
1	CR	2024-05-20	254	Rose Tinted Optometrists: 1933	0.00		250.48	0.00	1,387.13 CR
1	CR	2024-05-20	253	White Contractors: 1932	0.00		490.05	0.00	897.08 CR
1	CR	2024-05-20	252	White Contractors: 1950	0.00		446.12	0.00	450.96 CR
1	CR	2024-05-20	271	Brown Suppliers: 1931	0.00		450.96	0.00	0.00 DB
1	JN	2024-06-20	BK000005	Receipts	0.00		0.00	12,111.97	12,111.97 CR
1	CR	2024-06-20	273	Green's Garden Depot: 1951	0.00		841.50	0.00	11,270.47 CR
1	CR	2024-06-20	274	White Contractors: 1952	0.00		684.62	0.00	10,585.85 CR
1	CR	2024-06-20	275	Summer Fashions: 1953	0.00		495.06	0.00	10,090.79 CR
1	CR	2024-06-20	276	Rose Tinted Optometrists: 1954	0.00		350.55	0.00	9,740.24 CR
1	CR	2024-06-20	277	Brown Suppliers: 1955	0.00		454.90	0.00	9,285.34 CR
1	CR	2024-06-20	278	The Winter Bakery: 1956	0.00		833.62	0.00	8,451.72 CR
1	CR	2024-06-20	279	Spring Cleaners Ltd: 1957	0.00		641.81	0.00	7,809.91 CR
1	CR	2024-06-20	280	Brown Suppliers: 1958	0.00		613.12	0.00	7,196.79 CR
1	CR	2024-06-20	281	White Contractors: 1959	0.00		505.69	0.00	6,691.10 CR
1	CR	2024-06-20	282	Spring Cleaners Ltd: 1961	0.00		474.41	0.00	6,216.69 CR
1	CR	2024-06-20	283	Spring Cleaners Ltd: 1962	0.00		1,056.09	0.00	5,160.60 CR
1	CR	2024-06-20	284	Green's Garden Depot: 1963	0.00		816.19	0.00	4,344.41 CR
1	CR	2024-06-20	285	Brown Suppliers: 1964	0.00		294.41	0.00	4,050.00 CR
1	CR	2024-06-20	286	White Contractors: 1965	0.00		360.62	0.00	3,689.38 CR
1	CR	2024-06-20	287	Rose Tinted Optometrists: 1966	0.00		676.69	0.00	3,012.69 CR
1	CR	2024-06-20	288	Brown Suppliers: 1967	0.00		184.45	0.00	2,828.24 CR
1	CR	2024-06-20	289	Spring Cleaners Ltd: 1968	0.00		875.81	0.00	1,952.43 CR
1	CR	2024-06-20	290	White Contractors: 1969	0.00		293.34	0.00	1,659.09 CR
1	CR	2024-06-20	291	Summer Fashions: 1970	0.00		558.62	0.00	1,100.47 CR
1	CR	2024-06-20	292	Spring Cleaners Ltd: 1971	0.00		384.41	0.00	716.06 CR
1	CR	2024-06-20	272	White Contractors: 1960	0.00		716.06	0.00	0.00 DB
1	JN	2024-07-20	BK000006	Receipts	0.00		0.00	8,126.90	8,126.90 CR
1	CR	2024-07-20	294	Brown Suppliers: 1979	0.00		457.31	0.00	7,669.59 CR
1	CR	2024-07-20	295	Summer Fashions: 1974	0.00		855.57	0.00	6,814.02 CR
1	CR	2024-07-20	296	Green's Garden Depot: 1987	0.00		1,265.06	0.00	5,548.96 CR
1	CR	2024-07-20	297	White Contractors: 1986	0.00		738.57	0.00	4,810.39 CR
1	CR	2024-07-20	298	J Smith & Sons Ltd: 1980	0.00		200.25	0.00	4,610.14 CR
1	CR	2024-07-20	299	Brown Suppliers: 1975	0.00		568.69	0.00	4,041.45 CR
1	CR	2024-07-20	300	Spring Cleaners Ltd: 1981	0.00		448.20	0.00	3,593.25 CR
1	CR	2024-07-20	301	Spring Cleaners Ltd: 1985	0.00		558.17	0.00	3,035.08 CR
1	CR	2024-07-20	302	Spring Cleaners Ltd: 1976	0.00		903.94	0.00	2,131.14 CR
1	CR	2024-07-20	303	White Contractors: 1972	0.00		81.00	0.00	2,050.14 CR
1	CR	2024-07-20	304	Green's Garden Depot: 1973	0.00		153.56	0.00	1,896.58 CR
1	CR	2024-07-20	305	Brown Suppliers: 1984	0.00		423.84	0.00	1,472.74 CR
1	CR	2024-07-20	306	Summer Fashions: 1991	0.00		354.38	0.00	1,118.36 CR
1	CR	2024-07-20	307	Spring Cleaners Ltd: 1990	0.00		310.05	0.00	808.31 CR
1	CR	2024-07-20	308	Brown Suppliers: 1988	0.00		448.31	0.00	360.00 CR
1	CR	2024-07-20	293	Autumn Fabrix Ltd: 1978	0.00		360.00	0.00	0.00 DB
1	JN	2024-08-20	BK000007	Receipts	0.00		0.00	8,129.54	8,129.54 CR
1	CR	2024-08-20	310	Brown Suppliers: 2007	0.00		1,008.56	0.00	7,120.98 CR
1	CR	2024-08-20	311	Green's Garden Depot: 1995	0.00		999.57	0.00	6,121.41 CR
1	CR	2024-08-20	312	Brown Suppliers: 1996	0.00		237.21	0.00	5,884.20 CR
1	CR	2024-08-20	313	Brown Suppliers: 2002	0.00		1,031.34	0.00	4,852.86 CR
1	CR	2024-08-20	314	Green's Garden Depot: 2001	0.00		390.38	0.00	4,462.48 CR
